user_id,age,birth_month,birth_year,gender,address,city,state,zipcode,latitude,longitude,yearly_income,num_credit_cards
832,54,10,1965,Male,600 Grant Lane,Cape Coral,FL,33909,26.63,-81.99,34947.0,3
833,63,4,1956,Male,3283 Park Lane,Mokena,IL,60448,41.53,-87.87,77961.0,3
834,22,4,1997,Female,37 Norfolk Boulevard,Little Silver,NJ,07739,40.33,-74.03,114692.0,2
835,47,9,1972,Male,523 Federal Drive,Bronx,NY,10456,40.84,-73.87,25434.0,4
836,56,2,1964,Female,532 Sixth Drive,Columbus,OH,43228,39.98,-82.98,37558.0,3
837,30,12,1989,Female,714 North Drive,Columbus,OH,43206,39.98,-82.98,47110.0,2
838,52,2,1968,Male,531 Pine Avenue,Eaton,IN,47338,40.34,-85.35,30681.0,4
839,20,8,1999,Female,5342 Valley Stream Avenue,The Colony,TX,75056,33.09,-96.88,65051.0,2
840,49,5,1970,Female,7499 Lake Boulevard,Eight Mile,AL,36613,30.76,-88.12,31008.0,4
841,62,11,1957,Male,878 Forest Street,Columbus,OH,43228,39.98,-82.98,37556.0,6
842,76,2,1944,Male,359 Valley Street,Indianapolis,IN,46221,39.77,-86.14,21547.0,5
843,20,4,1999,Male,176 River Boulevard,Osceola,AR,72370,35.70,-89.99,29051.0,2
844,19,5,2000,Female,700 Madison Lane,Aurora,IL,60505,41.76,-88.29,28953.0,2
845,39,7,1980,Female,3 Main Street,Fort Lauderdale,FL,33326,26.11,-80.39,58774.0,2
846,46,7,1973,Male,671 Essex Street,Twin Falls,ID,83301,42.41,-114.59,33395.0,2
847,87,1,1933,Female,7736 Eighth Boulevard,Venice,FL,34293,27.09,-82.43,22894.0,5
848,45,6,1974,Female,95 12th Drive,Yonkers,NY,10710,40.94,-73.86,63815.0,6
849,57,2,1963,Female,339 Little Creek Lane,Chula Vista,CA,91913,32.64,-116.98,54963.0,4
850,28,9,1991,Male,18 Lake Avenue,New York,NY,10039,40.71,-73.99,35940.0,3
851,62,5,1957,Male,75540 Valley Street,Palmdale,CA,93552,34.50,-118.01,36911.0,4
852,34,12,1985,Female,232 Jefferson Boulevard,Jasper,IN,47546,38.39,-86.93,44838.0,1
853,59,3,1960,Female,963 11th Drive,Sunnyvale,CA,94087,37.35,-122.03,92785.0,6
854,67,1,1953,Male,127 Grant Street,Butler,OH,44822,40.58,-82.42,34985.0,6
855,39,11,1980,Male,2773 El Camino Lane,Muncie,IN,47304,40.19,-85.39,42086.0,4
856,45,11,1974,Female,535 Hill Boulevard,Sarasota,FL,34232,27.33,-82.54,38872.0,4
857,50,2,1970,Female,2516 Essex Drive,Beaverton,OR,97008,45.45,-122.79,48295.0,3
858,28,6,1991,Female,5367 Pine Avenue,Gadsden,AL,35902,34.01,-86.01,39708.0,3
859,56,6,1963,Female,3248 Hill Drive,Queensbury,NY,12804,43.34,-73.67,45416.0,1
860,36,7,1983,Female,2062 Fourth Street,Fontana,CA,92335,34.08,-117.46,28007.0,4
861,48,11,1971,Female,55378 Burns Avenue,Rockford,IL,61109,42.27,-89.06,38554.0,1
862,27,8,1992,Female,9354 Lafayette Street,Elkton,VA,22827,38.41,-78.61,37384.0,2
863,29,11,1990,Female,6595 Ocean Drive,North Brunswick,NJ,08902,40.45,-74.48,63684.0,5
864,92,12,1927,Female,34 Bayview Drive,Rialto,CA,92376,34.10,-117.38,26546.0,6
865,35,11,1984,Female,800 Ninth Boulevard,Lebanon,MO,65536,37.67,-92.66,28472.0,1
866,49,4,1970,Male,6829 Main Boulevard,Pana,IL,62557,39.38,-89.07,31957.0,6
867,61,8,1958,Male,8823 South Drive,North Highlands,CA,95660,38.66,-121.37,29195.0,3
868,36,10,1983,Male,151 Lafayette Drive,Eureka,CA,95503,40.71,-124.11,36372.0,2
869,48,7,1971,Female,9243 Oak Street,Atlanta,GA,30307,33.76,-84.33,93417.0,3
870,40,2,1980,Female,466 Pine Drive,Silver City,NM,88061,32.78,-108.26,29854.0,3
871,43,11,1976,Female,480 First Lane,Los Angeles,CA,90044,33.95,-118.29,25207.0,1
872,25,1,1995,Male,3357 Hill Lane,Freeland,PA,18224,41.01,-75.89,32966.0,1
873,66,7,1953,Male,23 El Camino Street,Clearwater,FL,33761,27.97,-82.76,47972.0,5
874,50,2,1970,Male,421 Essex Street,Pinehurst,NC,28374,35.18,-79.46,49350.0,6
875,39,12,1980,Female,31 Lincoln Avenue,Miami,FL,33126,25.77,-80.29,30383.0,2
876,44,3,1975,Female,45682 Washington Lane,Ashland,KY,41102,38.45,-82.64,38568.0,4
877,35,5,1984,Female,350 Third Avenue,Alexandria,MN,56308,45.87,-95.37,41141.0,3
878,24,2,1996,Male,5573 Sixth Lane,Fort Dodge,IA,50501,42.50,-94.17,38526.0,1
879,35,12,1984,Female,834 Tenth Lane,Fort Wayne,IN,46809,41.07,-85.13,34181.0,2
880,83,3,1936,Male,588 Lincoln Street,Durham,NC,27713,35.98,-78.91,41763.0,5
881,50,11,1969,Male,749 Oak Street,Walnut Creek,CA,94598,37.91,-122.01,86113.0,6
882,52,2,1968,Male,29 Martin Luther King Lane,Sherwood,AR,72120,34.83,-92.20,45625.0,1
883,62,9,1957,Female,314 Fourth Street,Kirkland,WA,98033,47.67,-122.18,101193.0,3
884,64,2,1956,Male,690 Jefferson Lane,Rochelle,IL,61068,41.91,-89.06,37898.0,5
885,82,9,1937,Female,7336 First Avenue,Greensburg,PA,15601,40.31,-79.54,52315.0,4
886,28,10,1991,Female,207 Washington Lane,Medford,NJ,08055,39.86,-74.82,80060.0,2
887,89,10,1930,Female,711 South Boulevard,Glenview,IL,60025,42.07,-87.81,50341.0,5
888,47,7,1972,Female,69590 Rose Drive,Williamstown,NJ,08094,39.68,-74.98,50790.0,4
889,33,11,1986,Female,2043 Mill Street,Grand Prairie,TX,75050,32.69,-97.01,37384.0,3
890,58,6,1961,Male,55 Fourth Drive,Honesdale,PA,18431,41.57,-75.25,35274.0,3
891,30,7,1989,Male,498 Mountain View Avenue,Mackinaw,IL,61755,40.53,-89.35,47300.0,1
892,35,9,1984,Male,600 River Lane,Compton,CA,90221,33.87,-118.21,26201.0,1
893,62,2,1958,Female,1563 Summit Boulevard,Glendale,CA,91205,34.13,-118.24,20783.0,3
894,33,10,1986,Male,514 Sixth Boulevard,San Antonio,TX,78240,29.45,-98.50,43968.0,1
895,27,7,1992,Male,5222 Valley Stream Avenue,Harlem,GA,30814,33.41,-82.31,33778.0,1
896,48,3,1971,Female,7554 Sixth Street,Louisville,OH,44641,40.83,-81.26,38611.0,5
897,68,3,1951,Female,7276 Valley Drive,Sioux Falls,SD,57107,43.54,-96.73,39082.0,4
898,29,6,1990,Female,5544 Grant Avenue,Ypsilanti,MI,48197,42.24,-83.62,47891.0,1
899,47,5,1972,Female,4191 Maple Avenue,Bronx,NY,10463,40.84,-73.87,52063.0,2
900,23,1,1997,Male,28 Madison Lane,Cambria Heights,NY,11411,40.69,-73.73,49342.0,1
901,49,12,1970,Female,7406 Mill Avenue,Somerset,CA,95684,38.62,-120.62,39700.0,3
902,23,12,1996,Male,1430 Elm Avenue,Fremont,CA,94536,37.56,-121.98,68767.0,3
903,65,1,1955,Male,54 George Avenue,Carson City,NV,89701,39.14,-119.71,39543.0,3
904,41,4,1978,Female,40 River Boulevard,Tucson,AZ,85745,32.25,-111.08,46209.0,4
905,36,2,1984,Male,271 Sixth Drive,Lansdale,PA,19446,40.24,-75.28,64419.0,1
906,50,11,1969,Female,687 Fifth Boulevard,Vero Beach,FL,32960,27.64,-80.39,33098.0,3
907,57,12,1962,Female,545 Eighth Avenue,Houston,TX,77086,29.76,-95.38,30495.0,4
908,45,1,1975,Male,2270 Sixth Lane,Humble,TX,77346,29.99,-95.26,67170.0,3
909,39,10,1980,Female,675 Fifth Avenue,Baton Rouge,LA,70815,30.44,-91.12,35501.0,4
910,46,6,1973,Female,9846 Second Lane,Colmar,PA,18915,40.27,-75.26,54124.0,2
911,65,12,1954,Male,696 George Lane,Hartsdale,NY,10530,41.02,-73.80,40957.0,4
912,42,5,1977,Female,939 Main Lane,Laurel,MD,20723,39.09,-76.85,72478.0,2
913,70,1,1950,Female,867 Valley Stream Boulevard,Sanford,FL,32773,28.78,-81.27,26574.0,3
914,78,8,1941,Female,3553 Mountain View Drive,Brandon,MS,39042,32.28,-90.00,23821.0,8
915,55,9,1964,Female,1392 Plum Avenue,Brooklyn,NY,11214,40.64,-73.94,38165.0,1
916,68,7,1951,Female,267 Birch Boulevard,Iron Mountain,MI,49801,45.82,-88.06,39238.0,4
917,19,2,2001,Female,939 Lake Drive,North Dartmouth,MA,02747,41.64,-71.00,51601.0,1
918,44,4,1975,Female,5810 Sixth Drive,Lucama,NC,27851,35.64,-78.00,32491.0,3
919,19,10,2000,Female,2481 Hillside Street,Hyde Park,MA,02136,42.26,-71.11,48308.0,4
920,49,6,1970,Female,620 12th Avenue,Miami,FL,33155,25.77,-80.20,41800.0,6
921,27,2,1993,Female,31919 Summit Boulevard,Ankeny,IA,50021,41.72,-93.60,60510.0,3
922,24,7,1995,Female,7454 12th Lane,Pleasant Prairie,WI,53158,42.52,-87.88,61760.0,2
923,85,8,1934,Female,726 Oak Avenue,Silver City,NM,88062,32.78,-108.26,25066.0,7
924,78,2,1942,Female,3601 Catherine Boulevard,Knoxville,TN,37931,35.97,-83.94,44469.0,5
925,21,8,1998,Female,729 Wessex Avenue,Griffith,IN,46319,41.52,-87.42,44842.0,4
926,18,1,2002,Male,66 Birch Lane,Okatie,SC,29909,32.30,-80.92,29169.0,1
927,21,7,1998,Female,5995 Valley Stream Avenue,Portland,OR,97210,45.55,-122.73,87372.0,3
928,46,4,1973,Male,574 Norfolk Street,Chesterfield,VA,23832,37.37,-77.50,54881.0,4
929,49,3,1970,Female,732 Lincoln Drive,Tampa,FL,33607,27.95,-82.48,31497.0,3
930,24,7,1995,Male,7043 Ocean Avenue,Oxnard,CA,93033,34.14,-119.10,28703.0,1
931,35,4,1984,Female,334 Birch Drive,Thompsons Station,TN,37179,35.82,-87.01,56350.0,4
932,31,12,1988,Male,3487 Bayview Drive,Upper Marlboro,MD,20774,38.81,-76.75,67886.0,4
933,54,4,1965,Male,377 Lake Lane,Philadelphia,PA,19145,39.95,-75.16,36711.0,4
934,61,1,1959,Female,96 Lake Lane,Maywood,IL,60153,41.88,-87.84,31505.0,4
935,46,11,1973,Male,298 Federal Avenue,Phoenix,AZ,85023,33.63,-112.09,49068.0,2
936,41,11,1978,Female,37 Sixth Lane,Albuquerque,NM,87105,35.11,-106.62,28704.0,2
937,82,6,1937,Male,996 Valley Drive,Fresno,CA,93650,36.83,-119.79,26126.0,5
938,50,7,1969,Male,2040 Washington Boulevard,Versailles,KY,40383,38.05,-84.72,44587.0,6
939,25,10,1994,Male,7091 Lexington Lane,Fayetteville,AR,72701,36.07,-94.15,46822.0,4
940,40,4,1979,Male,5468 Little Creek Drive,Skokie,IL,60077,42.03,-87.73,44452.0,5
941,37,2,1983,Male,169 Oak Street,Seneca,PA,16346,41.37,-79.70,33108.0,2
942,25,6,1994,Male,9804 Third Street,Morganton,NC,28655,35.74,-81.69,33534.0,3
943,47,2,1973,Female,54 Valley Lane,Chicago,IL,60629,41.83,-87.68,29564.0,2
944,67,3,1952,Female,488 Bayview Boulevard,Placentia,CA,92870,33.88,-117.85,46945.0,4
945,48,1,1972,Male,73 Essex Lane,Morrisville,NC,27560,35.83,-78.83,75682.0,5
946,61,10,1958,Female,7561 Valley Avenue,Greensboro,NC,27407,36.07,-79.82,39661.0,4
947,20,6,1999,Male,8460 Oak Lane,Portland,ME,04103,43.66,-70.25,48495.0,3
948,67,3,1952,Female,816 El Camino Drive,Paradise,CA,95967,39.74,-121.60,19199.0,3
949,75,7,1944,Male,1222 First Drive,Rochester,MN,55903,44.01,-92.47,40696.0,6
950,31,7,1988,Female,95410 Pine Boulevard,Arlington,VA,22203,38.87,-77.10,96661.0,2
951,55,11,1964,Female,4329 El Camino Boulevard,Newland,NC,28657,36.08,-81.92,26546.0,5
952,34,10,1985,Female,316 Valley Stream Avenue,North Fork,CA,93643,37.23,-119.49,33934.0,3
953,50,9,1969,Female,64 Mill Street,Franklin,WI,53132,42.88,-88.00,61008.0,4
954,33,11,1986,Male,27934 11th Street,Fort Lauderdale,FL,33312,26.14,-80.13,42808.0,1
955,21,2,1999,Male,92196 Tenth Drive,Leesburg,VA,20176,39.10,-77.55,90104.0,2
956,55,12,1964,Female,292 Tenth Street,Sacramento,CA,95820,38.53,-121.44,35553.0,1
957,26,2,1994,Male,225 Ocean View Avenue,Richmond,VA,23235,37.55,-77.46,53554.0,2
958,33,3,1986,Male,858 Plum Avenue,Scarborough,ME,04074,43.59,-70.33,59613.0,4
959,91,9,1928,Female,984 Little Creek Lane,Flushing,NY,11355,40.77,-73.84,17150.0,6
960,67,11,1952,Male,391 Martin Luther King Boulevard,San Leandro,CA,94577,37.71,-122.16,30962.0,5
961,59,6,1960,Male,485 Birch Boulevard,Napoleon,OH,43545,41.39,-84.12,37927.0,1
962,33,11,1986,Female,776 Bayview Avenue,Commack,NY,11725,40.84,-73.28,69706.0,2
963,18,8,2001,Female,8026 East Drive,Katy,TX,77449,29.79,-95.82,43253.0,1
964,18,2,2002,Male,188 Ninth Boulevard,Farmington,MO,63640,37.78,-90.42,36101.0,2
965,53,11,1966,Female,864 Jefferson Drive,Duson,LA,70529,30.23,-92.19,40363.0,4
966,83,11,1936,Male,7994 Maple Lane,East Hampton,NY,11937,40.95,-72.19,80493.0,5
967,78,11,1941,Female,939 Mill Street,Chino,CA,91710,33.98,-117.65,39263.0,4
968,67,4,1952,Female,7927 Plum Lane,Allen,TX,75002,33.10,-96.66,78329.0,3
969,42,5,1977,Male,260 Spruce Avenue,San Antonio,TX,78221,29.45,-98.50,25585.0,4
970,62,8,1957,Male,3776 Bayview Lane,Garner,NC,27529,35.69,-78.62,46256.0,3
971,28,3,1991,Male,231 Littlewood Avenue,Lynden,WA,98264,48.95,-122.43,39354.0,2
972,35,8,1984,Male,33 Second Boulevard,Plano,TX,75023,33.04,-96.74,60746.0,4
973,51,11,1968,Female,375 Hillside Drive,Round Rock,TX,78665,30.54,-97.64,61901.0,7
974,26,2,1994,Female,4726 Third Street,Borden,IN,47106,38.46,-85.95,43454.0,2
975,43,1,1977,Male,2479 Valley Avenue,Brooklyn,NY,11211,40.64,-73.94,45789.0,4
976,56,1,1964,Male,2742 El Camino Boulevard,Lake View,NY,14085,42.71,-78.93,52841.0,5
977,23,10,1996,Female,5883 Sixth Street,Lugoff,SC,29078,34.22,-80.68,37717.0,3
978,22,8,1997,Female,3269 River Street,Marysville,OH,43040,40.23,-83.37,51613.0,2
979,42,9,1977,Female,6777 First Drive,Rialto,CA,92376,34.10,-117.38,29835.0,7
980,78,7,1941,Male,22 East Avenue,Novi,MI,48375,42.47,-83.49,62103.0,4
981,51,2,1969,Female,733 Maple Drive,Columbia,MO,65201,38.95,-92.32,42749.0,4
982,38,7,1981,Female,6022 Mill Street,Houston,TX,77095,29.76,-95.38,69171.0,1
983,98,11,1921,Female,412 Burns Drive,Ewa Beach,HI,96706,21.31,-158.01,42306.0,5
984,29,10,1990,Female,645 Tenth Boulevard,El Cajon,CA,92021,32.84,-116.88,42150.0,3
985,23,11,1996,Female,994 Second Lane,Suitland,MD,20746,38.83,-76.92,47589.0,4
986,68,2,1952,Male,69 Spruce Avenue,Hendersonville,NC,28792,35.32,-82.46,23993.0,5
987,52,8,1967,Female,23 Sussex Lane,Allenton,MI,48002,42.92,-82.88,42701.0,4
988,41,8,1978,Female,6157 Washington Drive,Capistrano Beach,CA,92624,33.45,-117.66,56320.0,3
989,59,6,1960,Male,4728 George Drive,Grand Rapids,MI,49548,42.96,-85.65,31550.0,3
990,56,9,1963,Male,1184 Essex Lane,Highlands,NC,28741,35.05,-83.19,32418.0,4
991,47,10,1972,Male,6232 Second Avenue,Perris,CA,92571,33.83,-117.20,32847.0,3
992,40,2,1980,Male,663 Third Drive,The Colony,TX,75056,33.09,-96.88,65053.0,2
993,72,6,1947,Male,527 Federal Avenue,San Ramon,CA,94583,37.78,-121.99,2422.0,2
994,36,2,1984,Female,4350 Valley Boulevard,Caldwell,OH,43724,39.74,-81.51,32522.0,2
995,43,9,1976,Female,5180 Burns Boulevard,Griffin,GA,30224,33.24,-84.27,36315.0,3
996,64,7,1955,Female,28 First Lane,Chambersburg,PA,17202,39.92,-77.71,39206.0,4
997,27,7,1992,Female,8555 Eighth Avenue,North Tazewell,VA,24630,37.16,-81.50,33641.0,1
998,56,3,1963,Female,900 Littlewood Street,Barnegat,NJ,08005,39.75,-74.22,40848.0,2
999,47,2,1973,Female,96 Jefferson Street,Daytona Beach,FL,32118,29.19,-81.05,34112.0,4
1000,26,2,1994,Female,682 Martin Luther King Avenue,Dallas,TX,75230,32.79,-96.76,128775.0,1
1001,50,10,1969,Male,517 Eighth Drive,Huntington,NY,11743,40.87,-73.40,104045.0,3
1002,58,6,1961,Female,385 Jefferson Avenue,Hendersonville,TN,37075,36.29,-86.60,51316.0,6
1003,66,1,1954,Female,1105 Second Drive,Dearborn,MI,48124,42.31,-83.21,48690.0,6
1004,18,2,2002,Female,1358 Plum Avenue,Lucinda,PA,16235,41.31,-79.38,35311.0,5
1005,42,8,1977,Female,800 Madison Street,Orlando,FL,32808,28.50,-81.37,27354.0,1
1006,56,4,1963,Female,13 Rose Boulevard,Pawling,NY,12564,41.56,-73.59,63796.0,3
1007,28,5,1991,Male,104 First Boulevard,Apex,NC,27502,35.72,-78.84,66237.0,1
1008,58,7,1961,Female,427 Essex Lane,Matthews,NC,28105,35.12,-80.71,55569.0,6
1009,40,5,1979,Male,855 Sussex Avenue,Saint Paul,MN,55116,44.94,-93.10,67226.0,3
1010,43,11,1976,Female,689 Valley Stream Lane,Boxford,MA,01921,42.67,-70.98,106159.0,5
1011,68,8,1951,Female,222 Lafayette Lane,Elma,NY,14059,42.83,-78.63,50258.0,3
1012,44,5,1975,Female,4868 Lake Lane,Huntington Beach,CA,92647,33.72,-118.00,54981.0,1
1013,59,8,1960,Male,60396 Elm Street,Naples,FL,34104,26.14,-81.79,35590.0,4
1014,41,5,1978,Male,469 Pine Street,Belleville,IL,62221,38.53,-90.00,49967.0,4
1015,30,7,1989,Female,4788 Jefferson Boulevard,Springfield,OR,97478,44.10,-122.80,37610.0,1
1016,31,11,1988,Female,4947 Sussex Boulevard,Bensalem,PA,19020,40.10,-74.93,50599.0,2
1017,64,10,1955,Male,8999 Washington Drive,Oceanside,NY,11572,40.63,-73.63,66885.0,7
1018,61,1,1959,Female,9473 Mill Street,Clifton,NJ,07012,40.86,-74.15,63781.0,1
1019,49,7,1970,Female,836 Bayview Avenue,Tulsa,OK,74137,36.12,-95.91,94733.0,5
1020,49,5,1970,Male,4882 Mountain View Lane,Kansas City,MO,64124,39.09,-94.58,24598.0,4
1021,46,1,1974,Male,434 Bayview Avenue,Cowansville,PA,16218,40.93,-79.59,36440.0,2
1022,24,1,1996,Male,716 Bayview Avenue,Hamptonville,NC,27020,36.11,-80.81,31693.0,1
1023,19,3,2000,Female,39 Park Lane,Los Angeles,CA,90022,34.02,-118.15,27494.0,1
1024,65,2,1955,Male,1032 Second Lane,Clifton Springs,NY,14432,42.95,-77.13,20614.0,2
1025,82,1,1938,Female,1437 Madison Lane,Dallas,TX,75238,32.79,-96.76,66999.0,5
1026,41,4,1978,Male,4693 Elm Lane,Crestview,FL,32536,30.75,-86.57,38874.0,3
1027,25,1,1995,Female,834 Elm Avenue,Woodland Park,CO,80863,38.99,-105.05,48017.0,1
1028,47,8,1972,Female,5647 Burns Boulevard,Galliano,LA,70354,29.43,-90.30,44789.0,1
1029,35,5,1984,Female,96 Ninth Drive,Atlanta,TX,75551,33.11,-94.16,34143.0,4
1030,83,7,1936,Male,3241 Park Lane,Albuquerque,NM,87121,35.11,-106.62,16611.0,5
1031,36,3,1983,Female,620 River Boulevard,Walla Walla,WA,99362,46.11,-118.30,38496.0,2
1032,78,11,1941,Male,5004 Lake Street,Oklahoma City,OK,73110,35.46,-97.51,31046.0,6
1033,37,3,1982,Male,7954 Wessex Boulevard,Vienna,VA,22182,38.90,-77.26,123540.0,4
1034,65,5,1954,Female,9052 River Lane,Alcoa,TN,37701,35.79,-83.97,39809.0,4
1035,64,1,1956,Male,25521 First Street,Dublin,GA,31021,32.53,-82.92,34576.0,1
1036,74,7,1945,Female,5064 North Lane,Woodmere,NY,11598,40.63,-73.72,110570.0,8
1037,28,1,1992,Male,564 Catherine Lane,Green Bay,WI,54302,44.52,-87.98,34262.0,2
1038,40,12,1979,Male,9466 Essex Street,Bessemer,AL,35023,33.43,-86.99,40473.0,4
1039,33,4,1986,Female,9761 East Street,Atlanta,GA,30342,33.88,-84.37,96744.0,5
1040,48,8,1971,Male,884 Tenth Drive,Louisville,MS,39339,33.12,-89.05,31231.0,3
1041,57,5,1962,Female,992 Forest Street,Allen,TX,75002,33.10,-96.66,66427.0,5
1042,31,11,1988,Male,237 Hill Lane,Waco,TX,76707,31.56,-97.18,23469.0,3
1043,30,11,1989,Male,8687 Ninth Drive,Lakewood,NJ,08701,40.09,-74.21,26519.0,3
1044,40,8,1979,Female,6950 Federal Avenue,Ashville,AL,35953,33.83,-86.26,34799.0,2
1045,28,12,1991,Female,816 Little Creek Lane,Astoria,OR,97103,46.12,-123.67,35194.0,1
1046,28,7,1991,Female,7004 Mill Drive,Zion,IL,60099,42.45,-87.84,39679.0,2
1047,67,3,1952,Male,1 Burns Lane,San Jose,CA,95121,37.30,-121.80,31287.0,4
1048,26,9,1993,Male,381 Sussex Avenue,Nolanville,TX,76559,31.07,-97.61,38805.0,2
1049,43,4,1976,Female,4 North Street,Washington,DC,20011,38.89,-77.03,48810.0,3
1050,62,6,1957,Male,896 Madison Boulevard,Meridian,ID,83646,43.65,-116.43,45450.0,3
1051,25,7,1994,Female,5338 Fifth Boulevard,Union City,NJ,07087,40.76,-74.03,34201.0,1
1052,53,3,1966,Female,5773 River Street,Burney,CA,96013,40.94,-121.74,34137.0,4
1053,67,12,1952,Male,388 Third Avenue,Fresno,CA,93727,36.75,-119.67,28357.0,2
1054,30,8,1989,Female,9104 Second Avenue,Houston,TX,77081,29.76,-95.38,32343.0,3
1055,18,1,2002,Female,2108 Spruce Lane,Sacramento,CA,95825,38.58,-121.40,42142.0,2
1056,30,7,1989,Male,7691 Ocean View Avenue,New Bern,NC,28560,35.11,-77.07,32985.0,2
1057,82,8,1937,Male,58 River Avenue,New York,NY,10032,40.71,-73.99,23572.0,2
1058,25,12,1994,Female,142 Rose Drive,Springfield,MA,01107,42.11,-72.53,28862.0,2
1059,76,10,1943,Female,2760 Forest Drive,Sioux Falls,SD,57106,43.54,-96.73,31145.0,4
1060,64,2,1956,Female,9505 Martin Luther King Avenue,Modesto,CA,95351,37.63,-121.01,26535.0,5
1061,58,2,1962,Female,901 Oak Street,New Kensington,PA,15068,40.56,-79.75,39796.0,5
1062,71,3,1948,Male,3095 Hill Boulevard,Casper,WY,82604,42.83,-106.32,51703.0,7
1063,66,12,1953,Male,350 North Street,Romulus,MI,48174,42.22,-83.36,31175.0,5
1064,89,11,1930,Male,89 Wessex Street,Chicago Heights,IL,60411,41.50,-87.63,38761.0,7
1065,86,11,1933,Male,3899 Seventh Lane,Jacksonville,FL,32218,30.33,-81.65,33291.0,2
1066,40,2,1980,Female,7476 First Lane,Gainesville,FL,32606,29.67,-82.33,52630.0,4
1067,73,12,1946,Male,6781 Spruce Boulevard,Pacoima,CA,91331,34.25,-118.41,26481.0,1
1068,24,7,1995,Male,276 12th Boulevard,Chicago,IL,60614,41.83,-87.68,2370.0,1
1069,59,3,1960,Male,1362 Norfolk Drive,Montgomery,AL,36111,32.35,-86.28,43021.0,4
1070,18,1,2002,Male,392 Rose Drive,Dorchester,MA,02125,42.35,-71.06,44466.0,2
1071,50,3,1969,Male,1559 Tenth Street,Tampa,FL,33613,27.95,-82.48,42886.0,1
1072,35,5,1984,Male,315 Little Creek Lane,Granite City,IL,62040,38.71,-90.12,37843.0,3
1073,34,10,1985,Male,539 Maple Drive,Kernersville,NC,27284,36.11,-80.07,48398.0,3
1074,33,10,1986,Female,26191 George Drive,Detroit,MI,48235,42.38,-83.10,28181.0,2
1075,48,10,1971,Female,7139 Lake Boulevard,Clinton,TN,37716,36.09,-84.13,37422.0,5
1076,24,3,1995,Female,5 Hill Avenue,San Diego,CA,92127,33.02,-117.12,91237.0,1
1077,59,4,1960,Male,9099 Little Creek Drive,Minneapolis,MN,55425,44.96,-93.26,43913.0,4
1078,37,4,1982,Male,7559 Forest Boulevard,Hobart,IN,46342,41.53,-87.26,44550.0,3
1079,75,2,1945,Male,2842 Littlewood Avenue,Orlando,FL,32825,28.50,-81.37,42806.0,6
1080,63,12,1956,Female,4461 Hill Street,Merritt Island,FL,32952,28.32,-80.68,53702.0,1
1081,86,8,1933,Female,5220 Lincoln Street,Nashville,TN,37211,36.17,-86.78,38273.0,6
1082,29,2,1991,Female,3260 Hillside Lane,Hendersonville,TN,37075,36.29,-86.60,51303.0,3
1083,44,5,1975,Female,518 Norfolk Avenue,Jackson,GA,30233,33.29,-83.96,35775.0,1
1084,71,3,1948,Female,149 Burns Boulevard,Littleton,CO,80122,39.59,-105.01,67186.0,1
1085,47,7,1972,Male,30 First Lane,Johnstown,OH,43031,40.15,-82.68,46763.0,3
1086,62,2,1958,Male,142 Catherine Street,Mission,TX,78572,26.21,-98.31,29110.0,3
1087,90,10,1929,Male,3019 Elm Drive,Vineland,NJ,08360,39.46,-74.99,41831.0,1
1088,42,1,1978,Female,606 Spruce Boulevard,Reading,PA,19607,40.33,-75.92,49117.0,3
1089,69,4,1950,Female,128 Main Street,Middleton,WI,53562,43.10,-89.50,68930.0,4
1090,68,1,1952,Female,44 Ocean Avenue,Little River,SC,29566,33.87,-78.63,20334.0,2
1091,43,7,1976,Female,57799 Oak Boulevard,Buffalo,NY,14211,42.88,-78.85,24917.0,2
1092,39,12,1980,Female,1533 Martin Luther King Lane,South Beloit,IL,61080,42.48,-89.03,44344.0,3
1093,38,1,1982,Female,377 Mountain View Drive,Ava,IL,62907,37.88,-89.49,34311.0,2
1094,57,3,1962,Male,252 Eighth Lane,Saint Albans,WV,25177,38.37,-81.81,35239.0,1
1095,55,4,1964,Male,959 Tenth Street,Mokelumne Hill,CA,95245,38.29,-120.58,37147.0,3
1096,50,2,1970,Female,61674 Elm Drive,Lebanon,OR,97355,44.52,-122.81,34671.0,6
1097,57,10,1962,Male,936 12th Street,Pasadena,MD,21122,39.11,-76.55,61173.0,3
1098,55,9,1964,Female,919 Ocean View Lane,Manteca,CA,95337,37.73,-121.24,47643.0,8
1099,60,6,1959,Female,498 Elm Lane,Kingman,AZ,86401,35.24,-113.76,34895.0,4
1100,64,2,1956,Female,25 Elm Street,Keller,TX,76248,32.93,-97.22,1785.0,3
1101,98,11,1921,Male,468 Spruce Street,Vacaville,CA,95687,38.35,-121.93,33869.0,7
1102,77,1,1943,Female,6864 Norfolk Boulevard,Warner Robins,GA,31088,32.61,-83.63,31066.0,4
1103,37,5,1982,Female,345 George Street,Garland,TX,75044,32.91,-96.62,55172.0,3
1104,54,2,1966,Female,72990 Second Drive,Hickman,NE,68372,40.62,-96.63,46956.0,2
1105,53,7,1966,Male,5886 Ninth Boulevard,Scottsdale,AZ,85260,33.61,-111.89,74012.0,2
1106,32,3,1987,Male,69080 Spruce Street,Houston,TX,77035,29.76,-95.38,40887.0,4
1107,32,11,1987,Male,6415 Sussex Lane,Milton,PA,17847,41.00,-76.85,34531.0,4
1108,18,7,2001,Female,243 Forest Lane,Howard Beach,NY,11414,40.66,-73.84,53995.0,1
